Method,Metric,Value,source_target_ratio,source_size,target_size
TLCQM,AvgPinball,0.1777387358805132,5,750,150
TLCQM,CRPS,0.3248588511379003,5,750,150
Engression_Only,XGBoost,3.0928961994850552,10,1500,150
Engression_Only,KRR,1.7678189572381555,10,1500,150
Engression_Only,NN,2.8024911558964947,10,1500,150
Engression_Only,W1_to_target,2.066106014776906,10,1500,150
Mean_Matching,XGBoost,0.2885013940507535,10,1500,150
Mean_Matching,KRR,0.2864361595659453,10,1500,150
Mean_Matching,NN,0.2864160348038142,10,1500,150
Mean_Matching,W1_to_target,0.4048560217243891,10,1500,150
OT_Calibration,XGBoost,0.471060817636958,10,1500,150
OT_Calibration,KRR,0.5134604175647834,10,1500,150
OT_Calibration,NN,0.5410572951483514,10,1500,150
OT_Calibration,W1_to_target,0.3113545993679462,10,1500,150
TLCQM,XGBoost,0.2821138447702234,10,1500,150
TLCQM,KRR,0.283447356929625,10,1500,150
TLCQM,NN,0.2846939748389039,10,1500,150
TLCQM,W1_to_target,0.0294897264100532,10,1500,150
TLCQM,AvgPinball,0.1763340353662596,10,1500,150
TLCQM,CRPS,0.3227286448590428,10,1500,150
Engression_Only,XGBoost,3.4801291262251506,15,2250,150
Engression_Only,KRR,2.2529197752164007,15,2250,150
Engression_Only,NN,3.4870988426796563,15,2250,150
Engression_Only,W1_to_target,2.0271411783484825,15,2250,150
Mean_Matching,XGBoost,0.3051627969995454,15,2250,150
Mean_Matching,KRR,0.2918432067161894,15,2250,150
Mean_Matching,NN,0.304595568993704,15,2250,150
Mean_Matching,W1_to_target,0.2051623424590707,15,2250,150
OT_Calibration,XGBoost,0.5754272672129698,15,2250,150
OT_Calibration,KRR,0.5536505573118613,15,2250,150
OT_Calibration,NN,0.6186542494563292,15,2250,150
OT_Calibration,W1_to_target,0.2321591154090018,15,2250,150
TLCQM,XGBoost,0.3118215899088024,15,2250,150
TLCQM,KRR,0.2976703960264001,15,2250,150
TLCQM,NN,0.3090219963264135,15,2250,150
TLCQM,W1_to_target,0.0219995243422143,15,2250,150
TLCQM,AvgPinball,0.1659400464447203,15,2250,150
TLCQM,CRPS,0.3031477797097097,15,2250,150
Engression_Only,XGBoost,3.536602095782707,20,3000,150
Engression_Only,KRR,2.5549754121413546,20,3000,150
Engression_Only,NN,3.649784245640392,20,3000,150
Engression_Only,W1_to_target,2.0443614360671383,20,3000,150
Mean_Matching,XGBoost,0.2982646655090014,20,3000,150
Mean_Matching,KRR,0.3035171557029057,20,3000,150
Mean_Matching,NN,0.2998256235239542,20,3000,150
Mean_Matching,W1_to_target,0.30922434616074,20,3000,150
OT_Calibration,XGBoost,0.5765080686758025,20,3000,150
OT_Calibration,KRR,0.5724905576014403,20,3000,150
OT_Calibration,NN,0.6270613253010245,20,3000,150
OT_Calibration,W1_to_target,0.3460509363038288,20,3000,150
TLCQM,XGBoost,0.299526888721828,20,3000,150
TLCQM,KRR,0.2990467879739559,20,3000,150
TLCQM,NN,0.303457809333926,20,3000,150
TLCQM,W1_to_target,0.0251371345626413,20,3000,150
TLCQM,AvgPinball,0.1705377144638534,20,3000,150
TLCQM,CRPS,0.3120222408395256,20,3000,150
Engression_Only,XGBoost,3.180068244571973,30,4500,150
Engression_Only,KRR,2.5006250616987176,30,4500,150
Engression_Only,NN,3.484161503290123,30,4500,150
Engression_Only,W1_to_target,2.0216003338593613,30,4500,150
Mean_Matching,XGBoost,0.2822411067241673,30,4500,150
Mean_Matching,KRR,0.2742944317335404,30,4500,150
Mean_Matching,NN,0.2796356995403523,30,4500,150
Mean_Matching,W1_to_target,0.2137708253306952,30,4500,150
OT_Calibration,XGBoost,0.5844073285878646,30,4500,150
OT_Calibration,KRR,0.5914083618459857,30,4500,150
OT_Calibration,NN,0.6449989248890722,30,4500,150
OT_Calibration,W1_to_target,0.3951392843271962,30,4500,150
TLCQM,XGBoost,0.2815387550282952,30,4500,150
TLCQM,KRR,0.2849198148543096,30,4500,150
TLCQM,NN,0.287203856604348,30,4500,150
TLCQM,W1_to_target,0.0260090527951485,30,4500,150
TLCQM,AvgPinball,0.1688430211367241,30,4500,150
TLCQM,CRPS,0.3088250233355958,30,4500,150
Engression_Only,XGBoost,1.1174891358687955,1,50,50
Engression_Only,KRR,1.0131287570399188,1,50,50
Engression_Only,NN,1.1320073376625102,1,50,50
Engression_Only,W1_to_target,2.014907230707329,1,50,50
Mean_Matching,XGBoost,0.3084089506476201,1,50,50
Mean_Matching,KRR,0.3291072385566344,1,50,50
Mean_Matching,NN,0.3246291830058738,1,50,50
Mean_Matching,W1_to_target,0.2913386628155905,1,50,50
OT_Calibration,XGBoost,0.335072682459399,1,50,50
OT_Calibration,KRR,0.3791869585989812,1,50,50
OT_Calibration,NN,0.3856504898207245,1,50,50
OT_Calibration,W1_to_target,0.3444835039305962,1,50,50
TLCQM,XGBoost,0.3163690220994457,1,50,50
TLCQM,KRR,0.3562028656626668,1,50,50
TLCQM,NN,0.3599634335677024,1,50,50
TLCQM,W1_to_target,0.0654732739180482,1,50,50
TLCQM,AvgPinball,0.2259435944697697,1,50,50
TLCQM,CRPS,0.4184318679962125,1,50,50
Engression_Only,XGBoost,3.3369679831987,2,100,50
Engression_Only,KRR,1.5270196666851417,2,100,50
Engression_Only,NN,2.7894451006751235,2,100,50
Engression_Only,W1_to_target,1.8089432674847268,2,100,50
Mean_Matching,XGBoost,0.3117826505974488,2,100,50
Mean_Matching,KRR,0.3228797072735715,2,100,50
Mean_Matching,NN,0.3260442969579038,2,100,50
Mean_Matching,W1_to_target,0.3351826159337807,2,100,50
OT_Calibration,XGBoost,0.4230476127151297,2,100,50
OT_Calibration,KRR,0.4387606955045715,2,100,50
OT_Calibration,NN,0.4477269597648507,2,100,50
OT_Calibration,W1_to_target,0.9681429935378816,2,100,50
TLCQM,XGBoost,0.310543821375378,2,100,50
TLCQM,KRR,0.3333382075960198,2,100,50
TLCQM,NN,0.3244988180783438,2,100,50
TLCQM,W1_to_target,0.0793848993204345,2,100,50
TLCQM,AvgPinball,0.1738560925280725,2,100,50
TLCQM,CRPS,0.3176880361728304,2,100,50
Engression_Only,XGBoost,3.500548258743259,5,250,50
Engression_Only,KRR,1.3188330644375907,5,250,50
Engression_Only,NN,3.5668096026726928,5,250,50
Engression_Only,W1_to_target,1.9042740889875844,5,250,50
Mean_Matching,XGBoost,0.3042801586245455,5,250,50
Mean_Matching,KRR,0.2982403327727207,5,250,50
Mean_Matching,NN,0.3192688473560703,5,250,50
Mean_Matching,W1_to_target,0.3227532697521172,5,250,50
OT_Calibration,XGBoost,0.5059484822287431,5,250,50
OT_Calibration,KRR,0.517581003356335,5,250,50
OT_Calibration,NN,0.4674213053382291,5,250,50
OT_Calibration,W1_to_target,0.6462505101534891,5,250,50
TLCQM,XGBoost,0.2975334155805059,5,250,50
TLCQM,KRR,0.3036107719851309,5,250,50
TLCQM,NN,0.3286715794690812,5,250,50
TLCQM,W1_to_target,0.0650892141471788,5,250,50
TLCQM,AvgPinball,0.174643829924415,5,250,50
TLCQM,CRPS,0.3185811128473588,5,250,50
Engression_Only,XGBoost,3.502505413227397,10,500,50
Engression_Only,KRR,1.695138148684205,10,500,50
Engression_Only,NN,2.7979079229203823,10,500,50
Engression_Only,W1_to_target,2.013259680769646,10,500,50
Mean_Matching,XGBoost,0.3035045324629191,10,500,50
Mean_Matching,KRR,0.3021037426591913,10,500,50
Mean_Matching,NN,0.2956519477374567,10,500,50
Mean_Matching,W1_to_target,0.2800151224353405,10,500,50
OT_Calibration,XGBoost,0.572289795017884,10,500,50
OT_Calibration,KRR,0.6958496939391812,10,500,50
OT_Calibration,NN,0.4867447238867244,10,500,50
OT_Calibration,W1_to_target,0.279520739784238,10,500,50
TLCQM,XGBoost,0.3025605773904192,10,500,50
TLCQM,KRR,0.3185677248481467,10,500,50
TLCQM,NN,0.2969017668409014,10,500,50
TLCQM,W1_to_target,0.0677274890188451,10,500,50
TLCQM,AvgPinball,0.1682300044030995,10,500,50
TLCQM,CRPS,0.3069357228977626,10,500,50
Engression_Only,XGBoost,3.361099540159542,15,750,50
Engression_Only,KRR,2.0768476233036277,15,750,50
Engression_Only,NN,2.835349792527009,15,750,50
Engression_Only,W1_to_target,2.009112348794284,15,750,50
Mean_Matching,XGBoost,0.304106517994972,15,750,50
Mean_Matching,KRR,0.3051126214503652,15,750,50
Mean_Matching,NN,0.3074817111362764,15,750,50
Mean_Matching,W1_to_target,0.3367530498036644,15,750,50
OT_Calibration,XGBoost,0.5861162158000875,15,750,50
OT_Calibration,KRR,0.6277316477555751,15,750,50
OT_Calibration,NN,0.6235799154001784,15,750,50
OT_Calibration,W1_to_target,0.1600142140911479,15,750,50
TLCQM,XGBoost,0.30662496474397,15,750,50
TLCQM,KRR,0.3052343692288501,15,750,50
TLCQM,NN,0.3084214129466637,15,750,50
TLCQM,W1_to_target,0.0802463656258043,15,750,50
TLCQM,AvgPinball,0.166410925390485,15,750,50
TLCQM,CRPS,0.3034891009970469,15,750,50
Engression_Only,XGBoost,3.919269307201825,20,1000,50
Engression_Only,KRR,2.6723379867819856,20,1000,50
Engression_Only,NN,4.132335763451801,20,1000,50
Engression_Only,W1_to_target,2.0336363358145157,20,1000,50
Mean_Matching,XGBoost,0.2944373948886212,20,1000,50
Mean_Matching,KRR,0.2961044135687989,20,1000,50
Mean_Matching,NN,0.2911538275468352,20,1000,50
Mean_Matching,W1_to_target,0.2138803044819485,20,1000,50
OT_Calibration,XGBoost,0.5538011113426232,20,1000,50
OT_Calibration,KRR,0.6318082214630701,20,1000,50
OT_Calibration,NN,0.5784812862453712,20,1000,50
OT_Calibration,W1_to_target,0.3323021708727806,20,1000,50
TLCQM,XGBoost,0.2916988165266279,20,1000,50
TLCQM,KRR,0.2888640449078895,20,1000,50
TLCQM,NN,0.2956945756796795,20,1000,50
TLCQM,W1_to_target,0.0957287870219421,20,1000,50
TLCQM,AvgPinball,0.1682650835123035,20,1000,50
TLCQM,CRPS,0.307641576809712,20,1000,50
Engression_Only,XGBoost,3.903257231040341,30,1500,50
Engression_Only,KRR,2.6077527699123,30,1500,50
Engression_Only,NN,3.800765444735191,30,1500,50
Engression_Only,W1_to_target,2.0134759795982333,30,1500,50
Mean_Matching,XGBoost,0.3076477086260945,30,1500,50
Mean_Matching,KRR,0.314081587356771,30,1500,50
Mean_Matching,NN,0.3046418249620011,30,1500,50
Mean_Matching,W1_to_target,0.2705778593100355,30,1500,50
OT_Calibration,XGBoost,0.7214751513492914,30,1500,50
OT_Calibration,KRR,0.69091756689961,30,1500,50
OT_Calibration,NN,0.7205597043175355,30,1500,50
OT_Calibration,W1_to_target,0.3582269295385312,30,1500,50
TLCQM,XGBoost,0.3129740543599164,30,1500,50
TLCQM,KRR,0.3121767794570874,30,1500,50
TLCQM,NN,0.3092060756664656,30,1500,50
TLCQM,W1_to_target,0.0844947122247971,30,1500,50
TLCQM,AvgPinball,0.1643292060625129,30,1500,50
TLCQM,CRPS,0.2995628995798172,30,1500,50
Engression_Only,XGBoost,1.8622472274708244,1,100,100
Engression_Only,KRR,1.042644637375481,1,100,100
Engression_Only,NN,1.8902975353828615,1,100,100
Engression_Only,W1_to_target,1.90202438919118,1,100,100
Mean_Matching,XGBoost,0.3036617732479568,1,100,100
Mean_Matching,KRR,0.3085877895430325,1,100,100
Mean_Matching,NN,0.3072332239279096,1,100,100
Mean_Matching,W1_to_target,0.3867397807800568,1,100,100
OT_Calibration,XGBoost,0.3604472369144558,1,100,100
OT_Calibration,KRR,0.3718871637144296,1,100,100
OT_Calibration,NN,0.4007122240942173,1,100,100
OT_Calibration,W1_to_target,0.7197189351732058,1,100,100
TLCQM,XGBoost,0.2958945559330339,1,100,100
TLCQM,KRR,0.3106373636558092,1,100,100
TLCQM,NN,0.3159698951041616,1,100,100
TLCQM,W1_to_target,0.034110184438041,1,100,100
TLCQM,AvgPinball,0.1802833401128728,1,100,100
TLCQM,CRPS,0.3300518223218241,1,100,100
Engression_Only,XGBoost,2.712782144654437,2,200,100
Engression_Only,KRR,0.9565297951630636,2,200,100
Engression_Only,NN,2.1933289540719447,2,200,100
Engression_Only,W1_to_target,1.9925822955588044,2,200,100
Mean_Matching,XGBoost,0.3001184835593357,2,200,100
Mean_Matching,KRR,0.2995259574309916,2,200,100
Mean_Matching,NN,0.2958042837057514,2,200,100
Mean_Matching,W1_to_target,0.3794477120366005,2,200,100
OT_Calibration,XGBoost,0.3279271190607933,2,200,100
OT_Calibration,KRR,0.3932148900700059,2,200,100
OT_Calibration,NN,0.4010121816221372,2,200,100
OT_Calibration,W1_to_target,0.493311632253121,2,200,100
TLCQM,XGBoost,0.294282550835722,2,200,100
TLCQM,KRR,0.305627987408014,2,200,100
TLCQM,NN,0.3013366113821499,2,200,100
TLCQM,W1_to_target,0.0310165745249243,2,200,100
TLCQM,AvgPinball,0.1775400583358945,2,200,100
TLCQM,CRPS,0.3248244094319852,2,200,100
Engression_Only,XGBoost,2.8327821110679783,5,500,100
Engression_Only,KRR,1.188039237129796,5,500,100
Engression_Only,NN,2.5381901361837165,5,500,100
Engression_Only,W1_to_target,2.022633704921513,5,500,100
Mean_Matching,XGBoost,0.2946579851854763,5,500,100
Mean_Matching,KRR,0.2897860097576111,5,500,100
Mean_Matching,NN,0.3036283090541025,5,500,100
Mean_Matching,W1_to_target,0.356894255781906,5,500,100
OT_Calibration,XGBoost,0.3716431616607185,5,500,100
OT_Calibration,KRR,0.3838198706014477,5,500,100
OT_Calibration,NN,0.4023766591647348,5,500,100
OT_Calibration,W1_to_target,0.2061017826899609,5,500,100
TLCQM,XGBoost,0.2964079666751753,5,500,100
TLCQM,KRR,0.2904812828156289,5,500,100
TLCQM,NN,0.310958002846292,5,500,100
TLCQM,W1_to_target,0.0341529947914168,5,500,100
TLCQM,AvgPinball,0.1727585953035682,5,500,100
TLCQM,CRPS,0.3158495348544295,5,500,100
Engression_Only,XGBoost,3.220560453036441,10,1000,100
Engression_Only,KRR,1.8900175668768295,10,1000,100
Engression_Only,NN,3.4087585121849444,10,1000,100
Engression_Only,W1_to_target,2.021987270661274,10,1000,100
Mean_Matching,XGBoost,0.3025044521545056,10,1000,100
Mean_Matching,KRR,0.2874835695466438,10,1000,100
Mean_Matching,NN,0.3017331633694355,10,1000,100
Mean_Matching,W1_to_target,0.2618509591145004,10,1000,100
OT_Calibration,XGBoost,0.4969292848709488,10,1000,100
OT_Calibration,KRR,0.5461070312441365,10,1000,100
OT_Calibration,NN,0.5398146946772748,10,1000,100
OT_Calibration,W1_to_target,0.0838560074358651,10,1000,100
TLCQM,XGBoost,0.2917997619229009,10,1000,100
TLCQM,KRR,0.286834079612757,10,1000,100
TLCQM,NN,0.2999587858031813,10,1000,100
TLCQM,W1_to_target,0.0345936938043117,10,1000,100
TLCQM,AvgPinball,0.169145004813374,10,1000,100
TLCQM,CRPS,0.3089588082804894,10,1000,100
Engression_Only,XGBoost,3.526926315354254,15,1500,100
Engression_Only,KRR,1.8238645374473736,15,1500,100
Engression_Only,NN,2.909738879112082,15,1500,100
Engression_Only,W1_to_target,2.0699350060386785,15,1500,100
Mean_Matching,XGBoost,0.2972743974482584,15,1500,100
Mean_Matching,KRR,0.2969074505940359,15,1500,100
Mean_Matching,NN,0.2968309359228684,15,1500,100
Mean_Matching,W1_to_target,0.2305782391023242,15,1500,100
OT_Calibration,XGBoost,0.5672982703401167,15,1500,100
OT_Calibration,KRR,0.5760484906598307,15,1500,100
OT_Calibration,NN,0.6202563816636205,15,1500,100
OT_Calibration,W1_to_target,0.2376127045603212,15,1500,100
TLCQM,XGBoost,0.2982359299545252,15,1500,100
TLCQM,KRR,0.2930951358752816,15,1500,100
TLCQM,NN,0.2967482226669477,15,1500,100
TLCQM,W1_to_target,0.0351674723841584,15,1500,100
TLCQM,AvgPinball,0.167603152262807,15,1500,100
TLCQM,CRPS,0.3059952928972073,15,1500,100
Engression_Only,XGBoost,3.60066619646462,20,2000,100
Engression_Only,KRR,2.319961580702587,20,2000,100
Engression_Only,NN,3.229946361813403,20,2000,100
Engression_Only,W1_to_target,2.0362788072180447,20,2000,100
Mean_Matching,XGBoost,0.2925621342809473,20,2000,100
Mean_Matching,KRR,0.2945859012308516,20,2000,100
Mean_Matching,NN,0.289420733838341,20,2000,100
Mean_Matching,W1_to_target,0.26951575774649,20,2000,100
OT_Calibration,XGBoost,0.5810653217692403,20,2000,100
OT_Calibration,KRR,0.6292444683194297,20,2000,100
OT_Calibration,NN,0.6330254092037623,20,2000,100
OT_Calibration,W1_to_target,0.3805623413633955,20,2000,100
TLCQM,XGBoost,0.288973093109801,20,2000,100
TLCQM,KRR,0.2888993531006363,20,2000,100
TLCQM,NN,0.2898624249266204,20,2000,100
TLCQM,W1_to_target,0.0331745974812587,20,2000,100
TLCQM,AvgPinball,0.1668459488272485,20,2000,100
TLCQM,CRPS,0.3051732505180843,20,2000,100
Engression_Only,XGBoost,3.0259978439551105,30,3000,100
Engression_Only,KRR,2.174782239159869,30,3000,100
Engression_Only,NN,3.2815210331238003,30,3000,100
Engression_Only,W1_to_target,2.050566730355712,30,3000,100
Mean_Matching,XGBoost,0.2858556141546297,30,3000,100
Mean_Matching,KRR,0.284385502687165,30,3000,100
Mean_Matching,NN,0.2869165150478094,30,3000,100
Mean_Matching,W1_to_target,0.2985310733770469,30,3000,100
OT_Calibration,XGBoost,0.5512440773389203,30,3000,100
OT_Calibration,KRR,0.5711517417450326,30,3000,100
OT_Calibration,NN,0.593254774658046,30,3000,100
OT_Calibration,W1_to_target,0.2765619274085687,30,3000,100
TLCQM,XGBoost,0.2857174647690373,30,3000,100
TLCQM,KRR,0.2846648283777261,30,3000,100
TLCQM,NN,0.2869476214810934,30,3000,100
TLCQM,W1_to_target,0.0341891280770184,30,3000,100
TLCQM,AvgPinball,0.166312543064643,30,3000,100
TLCQM,CRPS,0.3040417499457344,30,3000,100
Engression_Only,XGBoost,0.8135333009465421,1,150,150
Engression_Only,KRR,0.6609871854475321,1,150,150
Engression_Only,NN,0.7222449299233952,1,150,150
Engression_Only,W1_to_target,1.958642881445043,1,150,150
Mean_Matching,XGBoost,0.2928812293484825,1,150,150
Mean_Matching,KRR,0.3103536643449956,1,150,150
Mean_Matching,NN,0.303809107349713,1,150,150
Mean_Matching,W1_to_target,0.3378622524776826,1,150,150
OT_Calibration,XGBoost,0.3639015700813996,1,150,150
OT_Calibration,KRR,0.3683515813685408,1,150,150
OT_Calibration,NN,0.3997912336836399,1,150,150
OT_Calibration,W1_to_target,0.6233239166035798,1,150,150
TLCQM,XGBoost,0.2961201122088861,1,150,150
TLCQM,KRR,0.319649243828193,1,150,150
TLCQM,NN,0.321925108640589,1,150,150
TLCQM,W1_to_target,0.028044916578947,1,150,150
TLCQM,AvgPinball,0.1871793427743217,1,150,150
TLCQM,CRPS,0.3423664563046459,1,150,150
Engression_Only,XGBoost,2.784548823419202,2,300,150
Engression_Only,KRR,1.1435717348446972,2,300,150
Engression_Only,NN,2.3287463308621064,2,300,150
Engression_Only,W1_to_target,2.000804008070775,2,300,150
Mean_Matching,XGBoost,0.2909611574054179,2,300,150
Mean_Matching,KRR,0.3018901040785869,2,300,150
Mean_Matching,NN,0.2955861788086112,2,300,150
Mean_Matching,W1_to_target,0.3449487823763599,2,300,150
OT_Calibration,XGBoost,0.3663211715176236,2,300,150
OT_Calibration,KRR,0.4061604565884311,2,300,150
OT_Calibration,NN,0.4281947840838652,2,300,150
OT_Calibration,W1_to_target,0.3603620229457254,2,300,150
TLCQM,XGBoost,0.3141802659370995,2,300,150
TLCQM,KRR,0.3153750444485302,2,300,150
TLCQM,NN,0.3127962886806913,2,300,150
TLCQM,W1_to_target,0.0289742144760103,2,300,150
TLCQM,AvgPinball,0.1853953867953376,2,300,150
TLCQM,CRPS,0.3383810645768815,2,300,150
Engression_Only,XGBoost,2.3613945175487188,5,750,150
Engression_Only,KRR,1.491429943554642,5,750,150
Engression_Only,NN,1.7948476417041468,5,750,150
Engression_Only,W1_to_target,1.9967147153840288,5,750,150
Mean_Matching,XGBoost,0.3037255338695512,5,750,150
Mean_Matching,KRR,0.3112585929435789,5,750,150
Mean_Matching,NN,0.3097365433048129,5,750,150
Mean_Matching,W1_to_target,0.331653332633182,5,750,150
OT_Calibration,XGBoost,0.4075954296078957,5,750,150
OT_Calibration,KRR,0.4496767119378833,5,750,150
OT_Calibration,NN,0.460923176744515,5,750,150
OT_Calibration,W1_to_target,0.1578680764139015,5,750,150
TLCQM,XGBoost,0.311504018052694,5,750,150
TLCQM,KRR,0.3159689318812482,5,750,150
TLCQM,NN,0.320932002843081,5,750,150
TLCQM,W1_to_target,0.0363247489994744,5,750,150
TLCQM,AvgPinball,0.1761871696436207,5,750,150
TLCQM,CRPS,0.3219306238245763,5,750,150
Engression_Only,XGBoost,3.305172844128321,10,1500,150
Engression_Only,KRR,1.7495241787857194,10,1500,150
Engression_Only,NN,3.2805004476721176,10,1500,150
Engression_Only,W1_to_target,2.035709002103037,10,1500,150
Mean_Matching,XGBoost,0.3217088777573634,10,1500,150
Mean_Matching,KRR,0.310562925986599,10,1500,150
Mean_Matching,NN,0.3161049865887372,10,1500,150
Mean_Matching,W1_to_target,0.2000068199353095,10,1500,150
OT_Calibration,XGBoost,0.4986189056593909,10,1500,150
OT_Calibration,KRR,0.5052762747697854,10,1500,150
OT_Calibration,NN,0.5491170600525817,10,1500,150
OT_Calibration,W1_to_target,0.3811620988160797,10,1500,150
TLCQM,XGBoost,0.3125530476540777,10,1500,150
TLCQM,KRR,0.3060227542920677,10,1500,150
TLCQM,NN,0.3069982587691158,10,1500,150
TLCQM,W1_to_target,0.0337279029997022,10,1500,150
TLCQM,AvgPinball,0.1790556211064449,10,1500,150
TLCQM,CRPS,0.3274331583603872,10,1500,150
Engression_Only,XGBoost,3.405556278325991,15,2250,150
Engression_Only,KRR,1.949416449305296,15,2250,150
Engression_Only,NN,3.172212284327089,15,2250,150
Engression_Only,W1_to_target,1.9433855994233316,15,2250,150
Mean_Matching,XGBoost,0.2958442744319622,15,2250,150
Mean_Matching,KRR,0.2901700747698327,15,2250,150
Mean_Matching,NN,0.2913802184114197,15,2250,150
Mean_Matching,W1_to_target,0.3045680758545988,15,2250,150
OT_Calibration,XGBoost,0.5463652070746488,15,2250,150
OT_Calibration,KRR,0.6035912972818095,15,2250,150
OT_Calibration,NN,0.6081569371953225,15,2250,150
OT_Calibration,W1_to_target,0.258311996277205,15,2250,150
TLCQM,XGBoost,0.29490199093731,15,2250,150
TLCQM,KRR,0.2886093371651688,15,2250,150
TLCQM,NN,0.2897008958227868,15,2250,150
TLCQM,W1_to_target,0.0343272527037161,15,2250,150
TLCQM,AvgPinball,0.1786384680035156,15,2250,150
TLCQM,CRPS,0.3267591870983974,15,2250,150
Engression_Only,XGBoost,2.984650235927615,20,3000,150
Engression_Only,KRR,2.120896585068139,20,3000,150
