Method,MSE,source_size,target_size,alpha
XGBoost_Mixup_Comb,0.3712223172963774,500,100,0.5
KRR_Mixup_Comb,0.5393782838399505,500,100,0.5
NN_Mixup_Comb,0.3722477299271092,500,100,0.5
XGBoost_Mixup_Comb,0.3583442394848011,500,100,0.6
KRR_Mixup_Comb,0.531503661824603,500,100,0.6
NN_Mixup_Comb,0.3757838273216112,500,100,0.6
XGBoost_Mixup_Comb,0.3742123257048665,500,100,0.8
KRR_Mixup_Comb,0.6751347225927886,500,100,0.8
NN_Mixup_Comb,0.3807945406870232,500,100,0.8
XGBoost_Mixup_Comb,0.3665348002638749,1000,100,0.2
KRR_Mixup_Comb,1.8167710457023345,1000,100,0.2
NN_Mixup_Comb,0.3728875400534927,1000,100,0.2
XGBoost_Mixup_Comb,0.3498778939284248,1000,100,0.4
KRR_Mixup_Comb,1.9003290743643653,1000,100,0.4
NN_Mixup_Comb,0.3835151589645797,1000,100,0.4
XGBoost_Mixup_Comb,0.3536994704041872,1000,100,0.5
KRR_Mixup_Comb,0.525716464183347,1000,100,0.5
NN_Mixup_Comb,0.349486772062217,1000,100,0.5
XGBoost_Mixup_Comb,0.3451424820181196,1000,100,0.6
KRR_Mixup_Comb,0.5166593210796053,1000,100,0.6
NN_Mixup_Comb,0.3559861765257715,1000,100,0.6
XGBoost_Mixup_Comb,0.3520158896845077,1000,100,0.8
KRR_Mixup_Comb,0.6521114945435892,1000,100,0.8
NN_Mixup_Comb,0.3621641139651057,1000,100,0.8
XGBoost_Mixup_Comb,0.3607280615980754,1500,100,0.2
KRR_Mixup_Comb,1.5929472300537677,1500,100,0.2
NN_Mixup_Comb,0.3780425805838631,1500,100,0.2
XGBoost_Mixup_Comb,0.3589530977557993,1500,100,0.4
KRR_Mixup_Comb,1.607147581881572,1500,100,0.4
NN_Mixup_Comb,0.3932704089863001,1500,100,0.4
XGBoost_Mixup_Comb,0.3615894847430466,1500,100,0.5
KRR_Mixup_Comb,0.5060100536082961,1500,100,0.5
NN_Mixup_Comb,0.356320965242148,1500,100,0.5
XGBoost_Mixup_Comb,0.3490919804730523,1500,100,0.6
KRR_Mixup_Comb,0.4874307690089711,1500,100,0.6
NN_Mixup_Comb,0.3620448616366857,1500,100,0.6
XGBoost_Mixup_Comb,0.360416414651478,1500,100,0.8
KRR_Mixup_Comb,0.6009483674950559,1500,100,0.8
NN_Mixup_Comb,0.3732302257262512,1500,100,0.8
XGBoost_Mixup_Comb,0.3682865989248565,2000,100,0.2
KRR_Mixup_Comb,1.577993253108616,2000,100,0.2
NN_Mixup_Comb,0.3763707765822945,2000,100,0.2
XGBoost_Mixup_Comb,0.3599155167728994,2000,100,0.4
KRR_Mixup_Comb,1.6481564732618523,2000,100,0.4
NN_Mixup_Comb,0.392847391760845,2000,100,0.4
XGBoost_Mixup_Comb,0.3619509762832942,2000,100,0.5
KRR_Mixup_Comb,0.4920362011835708,2000,100,0.5
NN_Mixup_Comb,0.3559256584698482,2000,100,0.5
XGBoost_Mixup_Comb,0.3526179870656153,2000,100,0.6
KRR_Mixup_Comb,0.4797602780092958,2000,100,0.6
NN_Mixup_Comb,0.3552051019485821,2000,100,0.6
XGBoost_Mixup_Comb,0.363446864881956,2000,100,0.8
KRR_Mixup_Comb,0.5976637357206397,2000,100,0.8
NN_Mixup_Comb,0.3720644747941015,2000,100,0.8
XGBoost_Mixup_Comb,0.3689977586672078,3000,100,0.2
KRR_Mixup_Comb,1.686469729736388,3000,100,0.2
NN_Mixup_Comb,0.3981056730204712,3000,100,0.2
XGBoost_Mixup_Comb,0.3677784370660751,3000,100,0.4
KRR_Mixup_Comb,1.7669053996252382,3000,100,0.4
NN_Mixup_Comb,0.4075629094331008,3000,100,0.4
XGBoost_Mixup_Comb,0.3712663279190478,3000,100,0.5
KRR_Mixup_Comb,0.5254455046735328,3000,100,0.5
NN_Mixup_Comb,0.373870086995909,3000,100,0.5
XGBoost_Mixup_Comb,0.3578509272540748,3000,100,0.6
KRR_Mixup_Comb,0.5031264589698251,3000,100,0.6
NN_Mixup_Comb,0.3725619354487254,3000,100,0.6
XGBoost_Mixup_Comb,0.3751825022752138,3000,100,0.8
KRR_Mixup_Comb,0.6395423634449858,3000,100,0.8
NN_Mixup_Comb,0.385925640963096,3000,100,0.8
XGBoost_Mixup_Comb,0.3298136764128744,150,150,0.2
KRR_Mixup_Comb,2.978736703854638,150,150,0.2
NN_Mixup_Comb,0.3714128022912012,150,150,0.2
XGBoost_Mixup_Comb,0.3319818377180547,150,150,0.4
KRR_Mixup_Comb,0.962192022030409,150,150,0.4
NN_Mixup_Comb,0.3503549793294607,150,150,0.4
XGBoost_Mixup_Comb,0.3219849399210752,150,150,0.5
KRR_Mixup_Comb,0.9097366646019094,150,150,0.5
NN_Mixup_Comb,0.3594930656528725,150,150,0.5
XGBoost_Mixup_Comb,0.3360323521892495,150,150,0.6
KRR_Mixup_Comb,0.6936743852716981,150,150,0.6
NN_Mixup_Comb,0.3681044534246978,150,150,0.6
XGBoost_Mixup_Comb,0.3286460522880344,150,150,0.8
KRR_Mixup_Comb,0.8508781133197547,150,150,0.8
NN_Mixup_Comb,0.3644995135491392,150,150,0.8
XGBoost_Mixup_Comb,0.3324433761060668,300,150,0.2
KRR_Mixup_Comb,2.7627637375227967,300,150,0.2
NN_Mixup_Comb,0.3875965581763007,300,150,0.2
XGBoost_Mixup_Comb,0.3348510455067188,300,150,0.4
KRR_Mixup_Comb,0.916630251698624,300,150,0.4
NN_Mixup_Comb,0.3670656912675778,300,150,0.4
XGBoost_Mixup_Comb,0.3220144500732679,300,150,0.5
KRR_Mixup_Comb,0.8723664672315692,300,150,0.5
NN_Mixup_Comb,0.3779613646068104,300,150,0.5
XGBoost_Mixup_Comb,0.3384398977529874,300,150,0.6
KRR_Mixup_Comb,0.7070737812468944,300,150,0.6
NN_Mixup_Comb,0.3907384159764692,300,150,0.6
XGBoost_Mixup_Comb,0.3337261792142068,300,150,0.8
KRR_Mixup_Comb,0.829566023950689,300,150,0.8
NN_Mixup_Comb,0.3852889830103068,300,150,0.8
XGBoost_Mixup_Comb,0.3318347438001349,750,150,0.2
KRR_Mixup_Comb,2.719761820215317,750,150,0.2
NN_Mixup_Comb,0.3743989298384214,750,150,0.2
XGBoost_Mixup_Comb,0.3327938875856221,750,150,0.4
KRR_Mixup_Comb,0.910507736450329,750,150,0.4
NN_Mixup_Comb,0.3572508621933601,750,150,0.4
XGBoost_Mixup_Comb,0.320659869287316,750,150,0.5
KRR_Mixup_Comb,0.8913787693900066,750,150,0.5
NN_Mixup_Comb,0.3610108928505876,750,150,0.5
XGBoost_Mixup_Comb,0.3319875103306696,750,150,0.6
KRR_Mixup_Comb,0.6664968351937816,750,150,0.6
NN_Mixup_Comb,0.3675638721219768,750,150,0.6
XGBoost_Mixup_Comb,0.3420376554720912,750,150,0.8
KRR_Mixup_Comb,0.807363829967768,750,150,0.8
NN_Mixup_Comb,0.3719604185175952,750,150,0.8
XGBoost_Mixup_Comb,0.3368171943999503,1500,150,0.2
KRR_Mixup_Comb,2.155303067962643,1500,150,0.2
NN_Mixup_Comb,0.3817784897092607,1500,150,0.2
XGBoost_Mixup_Comb,0.3410115460990794,1500,150,0.4
KRR_Mixup_Comb,0.8773972220994286,1500,150,0.4
NN_Mixup_Comb,0.3614634408550345,1500,150,0.4
XGBoost_Mixup_Comb,0.326020113261798,1500,150,0.5
KRR_Mixup_Comb,0.8371556583682639,1500,150,0.5
NN_Mixup_Comb,0.3609906156844555,1500,150,0.5
XGBoost_Mixup_Comb,0.3503828473614884,1500,150,0.6
KRR_Mixup_Comb,0.6507062657419361,1500,150,0.6
NN_Mixup_Comb,0.3801978847629417,1500,150,0.6
XGBoost_Mixup_Comb,0.3383998062543114,1500,150,0.8
KRR_Mixup_Comb,0.7819542028633887,1500,150,0.8
NN_Mixup_Comb,0.3702895119132637,1500,150,0.8
XGBoost_Mixup_Comb,0.3366854769269964,2250,150,0.2
KRR_Mixup_Comb,2.3790151841105507,2250,150,0.2
NN_Mixup_Comb,0.382716785115625,2250,150,0.2
XGBoost_Mixup_Comb,0.3397684745331999,2250,150,0.4
KRR_Mixup_Comb,0.9360817716804984,2250,150,0.4
NN_Mixup_Comb,0.3563467527325362,2250,150,0.4
XGBoost_Mixup_Comb,0.3243399189222986,2250,150,0.5
KRR_Mixup_Comb,0.8645367807906864,2250,150,0.5
NN_Mixup_Comb,0.3589474051714124,2250,150,0.5
XGBoost_Mixup_Comb,0.3446824506590327,2250,150,0.6
KRR_Mixup_Comb,0.6767792366418304,2250,150,0.6
NN_Mixup_Comb,0.3764409939547296,2250,150,0.6
XGBoost_Mixup_Comb,0.333314600550177,2250,150,0.8
KRR_Mixup_Comb,0.8250671500496002,2250,150,0.8
NN_Mixup_Comb,0.3639290580084664,2250,150,0.8
XGBoost_Mixup_Comb,0.3280803353075154,3000,150,0.2
KRR_Mixup_Comb,2.4199717287949776,3000,150,0.2
NN_Mixup_Comb,0.3786253863357989,3000,150,0.2
XGBoost_Mixup_Comb,0.3382009103139627,3000,150,0.4
KRR_Mixup_Comb,0.9025254433246552,3000,150,0.4
NN_Mixup_Comb,0.3522405935173688,3000,150,0.4
XGBoost_Mixup_Comb,0.321708553206337,3000,150,0.5
KRR_Mixup_Comb,0.9008375384514012,3000,150,0.5
NN_Mixup_Comb,0.3636488612661318,3000,150,0.5
XGBoost_Mixup_Comb,0.3339803302478979,3000,150,0.6
KRR_Mixup_Comb,0.6646577778699686,3000,150,0.6
NN_Mixup_Comb,0.3589106511816979,3000,150,0.6
XGBoost_Mixup_Comb,0.3263943630297722,3000,150,0.8
KRR_Mixup_Comb,0.8312687896207288,3000,150,0.8
NN_Mixup_Comb,0.3633985296861891,3000,150,0.8
XGBoost_Mixup_Comb,0.3432292181636366,4500,150,0.2
KRR_Mixup_Comb,2.684627499187704,4500,150,0.2
NN_Mixup_Comb,0.378374628116425,4500,150,0.2
XGBoost_Mixup_Comb,0.3340725328218131,4500,150,0.4
KRR_Mixup_Comb,0.9343604113663329,4500,150,0.4
NN_Mixup_Comb,0.357415194816425,4500,150,0.4
XGBoost_Mixup_Comb,0.325684938857364,4500,150,0.5
KRR_Mixup_Comb,0.856229565555978,4500,150,0.5
NN_Mixup_Comb,0.3624220880655545,4500,150,0.5
XGBoost_Mixup_Comb,0.3328882275735663,4500,150,0.6
KRR_Mixup_Comb,0.6630220769108659,4500,150,0.6
NN_Mixup_Comb,0.3809945899579808,4500,150,0.6
XGBoost_Mixup_Comb,0.3357437302005694,4500,150,0.8
KRR_Mixup_Comb,0.8165211820824438,4500,150,0.8
NN_Mixup_Comb,0.3732756873161525,4500,150,0.8
XGBoost_Mixup_Comb,0.3967378972515828,50,50,0.2
KRR_Mixup_Comb,2.497259025115255,50,50,0.2
NN_Mixup_Comb,0.5169299054654743,50,50,0.2
XGBoost_Mixup_Comb,0.4166543142538497,50,50,0.4
KRR_Mixup_Comb,1.1408466610794783,50,50,0.4
NN_Mixup_Comb,0.5205298944386794,50,50,0.4
XGBoost_Mixup_Comb,0.3948356804389163,50,50,0.5
KRR_Mixup_Comb,0.9985238966454733,50,50,0.5
NN_Mixup_Comb,0.4812416557421823,50,50,0.5
XGBoost_Mixup_Comb,0.3708488570472973,50,50,0.6
KRR_Mixup_Comb,0.9005689702081904,50,50,0.6
NN_Mixup_Comb,0.4761875856386396,50,50,0.6
XGBoost_Mixup_Comb,0.4003283615023488,50,50,0.8
KRR_Mixup_Comb,1.0137284012036163,50,50,0.8
NN_Mixup_Comb,0.4724581666711099,50,50,0.8
XGBoost_Mixup_Comb,0.3987380477543721,100,50,0.2
KRR_Mixup_Comb,2.626710718295484,100,50,0.2
NN_Mixup_Comb,0.5403390395383579,100,50,0.2
XGBoost_Mixup_Comb,0.4092114175397018,100,50,0.4
KRR_Mixup_Comb,1.2057078387367048,100,50,0.4
NN_Mixup_Comb,0.5504559168829013,100,50,0.4
XGBoost_Mixup_Comb,0.3865776814286893,100,50,0.5
KRR_Mixup_Comb,1.0440600408015035,100,50,0.5
NN_Mixup_Comb,0.5059659347955912,100,50,0.5
XGBoost_Mixup_Comb,0.3700665990933097,100,50,0.6
KRR_Mixup_Comb,0.9510533731976694,100,50,0.6
NN_Mixup_Comb,0.5009798274361676,100,50,0.6
XGBoost_Mixup_Comb,0.3954804384094603,100,50,0.8
KRR_Mixup_Comb,1.0721338544197148,100,50,0.8
NN_Mixup_Comb,0.4923091363360984,100,50,0.8
XGBoost_Mixup_Comb,0.4049242252245115,250,50,0.2
KRR_Mixup_Comb,2.5935010394888267,250,50,0.2
NN_Mixup_Comb,0.546244878710332,250,50,0.2
XGBoost_Mixup_Comb,0.4208399404476848,250,50,0.4
KRR_Mixup_Comb,1.1867199527162804,250,50,0.4
NN_Mixup_Comb,0.5500752843932873,250,50,0.4
XGBoost_Mixup_Comb,0.3945906258551596,250,50,0.5
KRR_Mixup_Comb,1.0320376746857007,250,50,0.5
NN_Mixup_Comb,0.5062229135865821,250,50,0.5
XGBoost_Mixup_Comb,0.3840380692213968,250,50,0.6
KRR_Mixup_Comb,0.9311771259136664,250,50,0.6
NN_Mixup_Comb,0.5031479881059064,250,50,0.6
XGBoost_Mixup_Comb,0.4144363257127715,250,50,0.8
KRR_Mixup_Comb,1.0596116889949772,250,50,0.8
NN_Mixup_Comb,0.4941227631969506,250,50,0.8
XGBoost_Mixup_Comb,0.3998308103754613,500,50,0.2
KRR_Mixup_Comb,2.635943645375491,500,50,0.2
NN_Mixup_Comb,0.5424669812574637,500,50,0.2
XGBoost_Mixup_Comb,0.4207070809700704,500,50,0.4
KRR_Mixup_Comb,1.2230964942783478,500,50,0.4
NN_Mixup_Comb,0.5531367783429865,500,50,0.4
XGBoost_Mixup_Comb,0.3902290321836165,500,50,0.5
KRR_Mixup_Comb,1.0808020947047052,500,50,0.5
NN_Mixup_Comb,0.5158026355246271,500,50,0.5
XGBoost_Mixup_Comb,0.3799757725300136,500,50,0.6
KRR_Mixup_Comb,0.9757817190811976,500,50,0.6
NN_Mixup_Comb,0.5055992536616929,500,50,0.6
XGBoost_Mixup_Comb,0.4042830682617314,500,50,0.8
KRR_Mixup_Comb,1.1050278178104596,500,50,0.8
NN_Mixup_Comb,0.4967353828020496,500,50,0.8
XGBoost_Mixup_Comb,0.3924241853880424,750,50,0.2
KRR_Mixup_Comb,2.6412722878598247,750,50,0.2
NN_Mixup_Comb,0.5352865058358591,750,50,0.2
XGBoost_Mixup_Comb,0.4230410401188343,750,50,0.4
KRR_Mixup_Comb,1.2033095089915444,750,50,0.4
NN_Mixup_Comb,0.5476914568456047,750,50,0.4
XGBoost_Mixup_Comb,0.3877341347195685,750,50,0.5
KRR_Mixup_Comb,1.0696501057542458,750,50,0.5
NN_Mixup_Comb,0.5056286299175581,750,50,0.5
XGBoost_Mixup_Comb,0.3740645169176688,750,50,0.6
KRR_Mixup_Comb,1.001034185601737,750,50,0.6
NN_Mixup_Comb,0.4977847221653966,750,50,0.6
XGBoost_Mixup_Comb,0.4011290341273603,750,50,0.8
KRR_Mixup_Comb,1.1529113264197666,750,50,0.8
NN_Mixup_Comb,0.4905787436838728,750,50,0.8
XGBoost_Mixup_Comb,0.4124087342313541,1000,50,0.2
KRR_Mixup_Comb,2.548990734221917,1000,50,0.2
NN_Mixup_Comb,0.5546636877997363,1000,50,0.2
XGBoost_Mixup_Comb,0.4226153598560572,1000,50,0.4
KRR_Mixup_Comb,1.2126068781549366,1000,50,0.4
NN_Mixup_Comb,0.5594774755133136,1000,50,0.4
XGBoost_Mixup_Comb,0.4007984163690907,1000,50,0.5
KRR_Mixup_Comb,1.0573585386168916,1000,50,0.5
NN_Mixup_Comb,0.5136028512973174,1000,50,0.5
XGBoost_Mixup_Comb,0.3823926434632884,1000,50,0.6
KRR_Mixup_Comb,0.9830353573186784,1000,50,0.6
NN_Mixup_Comb,0.5098935243172149,1000,50,0.6
XGBoost_Mixup_Comb,0.4245671192702033,1000,50,0.8
KRR_Mixup_Comb,1.1246494931683932,1000,50,0.8
NN_Mixup_Comb,0.501532300493835,1000,50,0.8
XGBoost_Mixup_Comb,0.3924764776607208,1500,50,0.2
KRR_Mixup_Comb,2.496264189317712,1500,50,0.2
NN_Mixup_Comb,0.5227787869654797,1500,50,0.2
XGBoost_Mixup_Comb,0.4063920950261386,1500,50,0.4
KRR_Mixup_Comb,1.196026988772758,1500,50,0.4
NN_Mixup_Comb,0.5329845112963658,1500,50,0.4
XGBoost_Mixup_Comb,0.3815615035836775,1500,50,0.5
KRR_Mixup_Comb,1.0403781435391022,1500,50,0.5
NN_Mixup_Comb,0.4971298871562956,1500,50,0.5
XGBoost_Mixup_Comb,0.3724532323058853,1500,50,0.6
KRR_Mixup_Comb,0.982150135328928,1500,50,0.6
NN_Mixup_Comb,0.4882254149763643,1500,50,0.6
XGBoost_Mixup_Comb,0.4000138607389648,1500,50,0.8
KRR_Mixup_Comb,1.083720229993411,1500,50,0.8
NN_Mixup_Comb,0.4896976558424525,1500,50,0.8
XGBoost_Mixup_Comb,0.3453129326412381,100,100,0.2
KRR_Mixup_Comb,1.7019213075990651,100,100,0.2
NN_Mixup_Comb,0.3857412715426406,100,100,0.2
XGBoost_Mixup_Comb,0.3516530576364532,100,100,0.4
KRR_Mixup_Comb,1.0028250512556385,100,100,0.4
NN_Mixup_Comb,0.3674699061362366,100,100,0.4
XGBoost_Mixup_Comb,0.3418507088980297,100,100,0.5
KRR_Mixup_Comb,1.5623751379158366,100,100,0.5
NN_Mixup_Comb,0.3811571820301124,100,100,0.5
XGBoost_Mixup_Comb,0.3432781581657004,100,100,0.6
KRR_Mixup_Comb,1.444133177904423,100,100,0.6
NN_Mixup_Comb,0.3796138530355672,100,100,0.6
XGBoost_Mixup_Comb,0.3416812354961603,100,100,0.8
KRR_Mixup_Comb,0.7908935224854143,100,100,0.8
NN_Mixup_Comb,0.3566602125846884,100,100,0.8
XGBoost_Mixup_Comb,0.3539559962810015,200,100,0.2
KRR_Mixup_Comb,1.591014152851958,200,100,0.2
NN_Mixup_Comb,0.3941515430767628,200,100,0.2
XGBoost_Mixup_Comb,0.3571654934267164,200,100,0.4
KRR_Mixup_Comb,0.9791245789990212,200,100,0.4
NN_Mixup_Comb,0.375048628766091,200,100,0.4
XGBoost_Mixup_Comb,0.3479189770147817,200,100,0.5
KRR_Mixup_Comb,1.5075613987461596,200,100,0.5
NN_Mixup_Comb,0.3862779923675922,200,100,0.5
XGBoost_Mixup_Comb,0.3578270319835692,200,100,0.6
KRR_Mixup_Comb,1.34177421474627,200,100,0.6
NN_Mixup_Comb,0.3915091284129636,200,100,0.6
XGBoost_Mixup_Comb,0.354637852986449,200,100,0.8
KRR_Mixup_Comb,0.7793247192388103,200,100,0.8
NN_Mixup_Comb,0.3696923215150802,200,100,0.8
XGBoost_Mixup_Comb,0.3646103641656773,500,100,0.2
KRR_Mixup_Comb,1.7585913387544327,500,100,0.2
NN_Mixup_Comb,0.4013679004841693,500,100,0.2
XGBoost_Mixup_Comb,0.3661231641291771,500,100,0.4
KRR_Mixup_Comb,0.9950624078261928,500,100,0.4
NN_Mixup_Comb,0.3799227307429855,500,100,0.4
XGBoost_Mixup_Comb,0.3547578655479423,500,100,0.5
KRR_Mixup_Comb,1.4606397217984182,500,100,0.5
NN_Mixup_Comb,0.3925274111661296,500,100,0.5
XGBoost_Mixup_Comb,0.3677829437093066,500,100,0.6
KRR_Mixup_Comb,1.3511656643594203,500,100,0.6
NN_Mixup_Comb,0.3990447485504882,500,100,0.6
XGBoost_Mixup_Comb,0.3580742235396597,500,100,0.8
KRR_Mixup_Comb,0.7682038648586331,500,100,0.8
NN_Mixup_Comb,0.3734490016765546,500,100,0.8
XGBoost_Mixup_Comb,0.3662974618693143,1000,100,0.2
KRR_Mixup_Comb,1.7758529461204404,1000,100,0.2
NN_Mixup_Comb,0.3935473609725443,1000,100,0.2
XGBoost_Mixup_Comb,0.3627805650921101,1000,100,0.4
KRR_Mixup_Comb,0.996350453528779,1000,100,0.4
NN_Mixup_Comb,0.372926258704327,1000,100,0.4
XGBoost_Mixup_Comb,0.3490081250476081,1000,100,0.5
KRR_Mixup_Comb,1.4506512544548926,1000,100,0.5
NN_Mixup_Comb,0.3879042095748123,1000,100,0.5
XGBoost_Mixup_Comb,0.3623819441857843,1000,100,0.6
KRR_Mixup_Comb,1.4410545418717975,1000,100,0.6
NN_Mixup_Comb,0.3895956310503628,1000,100,0.6
XGBoost_Mixup_Comb,0.3537371125435627,1000,100,0.8
KRR_Mixup_Comb,0.7951451133204335,1000,100,0.8
NN_Mixup_Comb,0.3611567340558262,1000,100,0.8
XGBoost_Mixup_Comb,0.3493759609015957,1500,100,0.2
KRR_Mixup_Comb,2.001004946541037,1500,100,0.2
NN_Mixup_Comb,0.3966048367410976,1500,100,0.2
XGBoost_Mixup_Comb,0.3466556942640545,1500,100,0.4
KRR_Mixup_Comb,1.1056802317155934,1500,100,0.4
NN_Mixup_Comb,0.3710183599450176,1500,100,0.4
XGBoost_Mixup_Comb,0.335771245252959,1500,100,0.5
KRR_Mixup_Comb,1.6721594359515723,1500,100,0.5
NN_Mixup_Comb,0.3866873282489569,1500,100,0.5
XGBoost_Mixup_Comb,0.347284362238596,1500,100,0.6
KRR_Mixup_Comb,1.4972537838687798,1500,100,0.6
NN_Mixup_Comb,0.3945673218923112,1500,100,0.6
XGBoost_Mixup_Comb,0.3439006472819937,1500,100,0.8
KRR_Mixup_Comb,0.8596746225675308,1500,100,0.8
NN_Mixup_Comb,0.3629435366102857,1500,100,0.8
XGBoost_Mixup_Comb,0.3402236787986128,2000,100,0.2
KRR_Mixup_Comb,1.9376711725968447,2000,100,0.2
NN_Mixup_Comb,0.3726223746218102,2000,100,0.2
XGBoost_Mixup_Comb,0.3441361988354721,2000,100,0.4
KRR_Mixup_Comb,1.066119586754644,2000,100,0.4
NN_Mixup_Comb,0.3496000138935305,2000,100,0.4
XGBoost_Mixup_Comb,0.3325400298131607,2000,100,0.5
KRR_Mixup_Comb,1.6996430969713086,2000,100,0.5
NN_Mixup_Comb,0.3656854597155259,2000,100,0.5
XGBoost_Mixup_Comb,0.3371158671970913,2000,100,0.6
KRR_Mixup_Comb,1.585583263303333,2000,100,0.6
NN_Mixup_Comb,0.3676647316488733,2000,100,0.6
XGBoost_Mixup_Comb,0.3370641939777443,2000,100,0.8
KRR_Mixup_Comb,0.8241092516498129,2000,100,0.8
NN_Mixup_Comb,0.3417267397118906,2000,100,0.8
XGBoost_Mixup_Comb,0.3693560280264998,3000,100,0.2
KRR_Mixup_Comb,1.7497091719889186,3000,100,0.2
NN_Mixup_Comb,0.4019798304325508,3000,100,0.2
XGBoost_Mixup_Comb,0.3690654783532675,3000,100,0.4
KRR_Mixup_Comb,1.0209089367586268,3000,100,0.4
NN_Mixup_Comb,0.3916405920519268,3000,100,0.4
XGBoost_Mixup_Comb,0.3610569920366445,3000,100,0.5
KRR_Mixup_Comb,1.5237721490102898,3000,100,0.5
NN_Mixup_Comb,0.4000598531006463,3000,100,0.5
XGBoost_Mixup_Comb,0.3703726644360783,3000,100,0.6
KRR_Mixup_Comb,1.4612956762096188,3000,100,0.6
NN_Mixup_Comb,0.4017533716190478,3000,100,0.6
XGBoost_Mixup_Comb,0.3614899745352598,3000,100,0.8
KRR_Mixup_Comb,0.8185054969257646,3000,100,0.8
NN_Mixup_Comb,0.3812812523352076,3000,100,0.8
XGBoost_Mixup_Comb,0.3444613031335777,150,150,0.2
KRR_Mixup_Comb,1.120308831815929,150,150,0.2
NN_Mixup_Comb,0.3820431969658013,150,150,0.2
XGBoost_Mixup_Comb,0.33407682729533,150,150,0.4
KRR_Mixup_Comb,1.3024362677857402,150,150,0.4
NN_Mixup_Comb,0.3875779484343487,150,150,0.4
XGBoost_Mixup_Comb,0.3313091165600528,150,150,0.5
KRR_Mixup_Comb,0.8562304684937841,150,150,0.5
NN_Mixup_Comb,0.3288888540351599,150,150,0.5
XGBoost_Mixup_Comb,0.331114176739659,150,150,0.6
KRR_Mixup_Comb,0.9620075463496645,150,150,0.6
NN_Mixup_Comb,0.3342152464438096,150,150,0.6
XGBoost_Mixup_Comb,0.335801347466114,150,150,0.8
KRR_Mixup_Comb,0.759153072087359,150,150,0.8
NN_Mixup_Comb,0.3338505108196286,150,150,0.8
XGBoost_Mixup_Comb,0.3558461412393718,300,150,0.2
KRR_Mixup_Comb,1.1450273628444927,300,150,0.2
NN_Mixup_Comb,0.3933623168805217,300,150,0.2
XGBoost_Mixup_Comb,0.3444952652569402,300,150,0.4
KRR_Mixup_Comb,1.351216820165824,300,150,0.4
NN_Mixup_Comb,0.4004484581555018,300,150,0.4
XGBoost_Mixup_Comb,0.3373502550912041,300,150,0.5
KRR_Mixup_Comb,0.9175878244650914,300,150,0.5
NN_Mixup_Comb,0.3376628071933035,300,150,0.5
XGBoost_Mixup_Comb,0.3354183488761234,300,150,0.6
KRR_Mixup_Comb,1.0021354194411625,300,150,0.6
NN_Mixup_Comb,0.3410613106632087,300,150,0.6
XGBoost_Mixup_Comb,0.3388361813419372,300,150,0.8
KRR_Mixup_Comb,0.7769285850811751,300,150,0.8
NN_Mixup_Comb,0.339870924803781,300,150,0.8
XGBoost_Mixup_Comb,0.3506195033970605,750,150,0.2
KRR_Mixup_Comb,1.0558714491985692,750,150,0.2
NN_Mixup_Comb,0.3913990612942854,750,150,0.2
XGBoost_Mixup_Comb,0.3396358817962048,750,150,0.4
KRR_Mixup_Comb,1.3116961436175083,750,150,0.4
NN_Mixup_Comb,0.4019509172942072,750,150,0.4
XGBoost_Mixup_Comb,0.3382295817297188,750,150,0.5
KRR_Mixup_Comb,0.8743053634332828,750,150,0.5
NN_Mixup_Comb,0.3410426267706627,750,150,0.5
XGBoost_Mixup_Comb,0.3338489014068013,750,150,0.6
KRR_Mixup_Comb,0.95946704300916,750,150,0.6
NN_Mixup_Comb,0.3439649175966369,750,150,0.6
XGBoost_Mixup_Comb,0.3364608339005129,750,150,0.8
KRR_Mixup_Comb,0.7283655997243118,750,150,0.8
NN_Mixup_Comb,0.336605296946954,750,150,0.8
XGBoost_Mixup_Comb,0.3484558286337554,1500,150,0.2
KRR_Mixup_Comb,1.1550132659425871,1500,150,0.2
NN_Mixup_Comb,0.3998032015818427,1500,150,0.2
XGBoost_Mixup_Comb,0.3409701341320772,1500,150,0.4
KRR_Mixup_Comb,1.5633259970641475,1500,150,0.4
NN_Mixup_Comb,0.4084410618844386,1500,150,0.4
XGBoost_Mixup_Comb,0.3353006498699099,1500,150,0.5
KRR_Mixup_Comb,0.8565303077299756,1500,150,0.5
NN_Mixup_Comb,0.3387403619936061,1500,150,0.5
XGBoost_Mixup_Comb,0.3368289686338115,1500,150,0.6
KRR_Mixup_Comb,1.0370670780113984,1500,150,0.6
NN_Mixup_Comb,0.3393807378424857,1500,150,0.6
XGBoost_Mixup_Comb,0.3325210037489386,1500,150,0.8
KRR_Mixup_Comb,0.7705726941258177,1500,150,0.8
NN_Mixup_Comb,0.3382296397612619,1500,150,0.8
XGBoost_Mixup_Comb,0.3476331963141074,2250,150,0.2
KRR_Mixup_Comb,1.1312575500418252,2250,150,0.2
NN_Mixup_Comb,0.3992416589378882,2250,150,0.2
XGBoost_Mixup_Comb,0.3405693151713899,2250,150,0.4
KRR_Mixup_Comb,1.456042506704177,2250,150,0.4
NN_Mixup_Comb,0.4026053756032649,2250,150,0.4
XGBoost_Mixup_Comb,0.3394684743663035,2250,150,0.5
KRR_Mixup_Comb,0.8970238949825443,2250,150,0.5
NN_Mixup_Comb,0.3396974106925079,2250,150,0.5
XGBoost_Mixup_Comb,0.3314756122636693,2250,150,0.6
KRR_Mixup_Comb,1.03403127082505,2250,150,0.6
